Date,Open,High,Low,Close,SMAVG (12)  on Close,Volume,SMAVG (15),ATR(5) (KOSPI),RSI (14)  on Close (KOSPI)
2007-01-28,1363.84,1392.55,1348.46,1371.33,1404.53,890860032,1073088000,43.3115,49.3367
2007-01-21,1396.87,1397.64,1356.22,1360.56,1405.57,944499968,1107697280,42.9222,47.2654
2007-01-14,1376.76,1389,1345.08,1388.37,1406.28,1050000000,1075014656,43.6733,52.4023
2007-01-07,1438.89,1439.71,1372.36,1385.76,1404.27,869409984,1082348032,43.5499,51.9471
2006-12-31,1434.58,1441.21,1418.77,1434.46,1401.18,555209984,1108387328,31.6499,62.2622
2006-12-24,1427.14,1445.51,1425.6,1437.49,1394.3,1110000000,1164706688,36.2549,62.9847
2006-12-17,1390.26,1425.78,1373.03,1421.87,1388.8,1170000000,1170706688,42.5623,60.8075
2006-12-10,1431.01,1436.69,1386.26,1390.43,1382.67,1190000000,1172706688,37.4685,55.9666
2006-12-03,1419.8,1436.8,1404.67,1434.36,1380.23,1290000000,1158501376,30.9877,66.6473
2006-11-26,1413.74,1424.82,1399.97,1421.73,1373.61,1310000000,1127607936,30.4166,64.8568
2006-11-19,1399.51,1417.68,1386.76,1412.22,1368.18,1130000000,1107607936,33.1999,63.4863
2006-11-12,1379.37,1399.87,1363.71,1395.73,1361.28,986339968,1091531392,34.3399,61.0399
2006-11-05,1363.34,1385.39,1351.08,1383.88,1355.89,1080000000,1086229376,33.4298,59.2166
2006-10-29,1367.14,1379.51,1358.93,1369.09,1348.24,1160000000,1064937344,32.9896,56.8777
2006-10-22,1356.59,1366.94,1338,1364.24,1342.86,1360000000,1053361984,39.1945,56.1113
2006-10-15,1356.59,1365.01,1303.62,1348.6,1337.27,1410000000,1025145344,44.3218,53.6443
2006-10-08,1370.27,1380.91,1345.83,1352,1330.83,454260000,999145344,35.7876,54.26
2006-10-01,1347.88,1377.37,1338.98,1371.41,1322.75,1160000000,1033606016,36.1414,57.7751
2006-09-24,1360.66,1378.99,1343.27,1348.38,1314.63,1260000000,1024939328,35.0171,54.5297
2006-09-17,1357.29,1361.2,1323.9,1361.1,1310.19,1400000000,1004499328,34.6657,56.7674
2006-09-10,1363.69,1365.08,1342.57,1354.89,1299.15,1200000000,973184000,33.3486,55.9479
2006-09-03,1329.9,1361.48,1325.04,1356.67,1291.43,1200000000,973184000,38.7679,56.2316
2006-08-27,1333.26,1337.7,1309.55,1329.35,1281.34,976920000,989850688,39.9319,52.822
2006-08-20,1295.43,1336.38,1287.65,1331.1,1279.65,826600000,1014056000,45.8229,53.0678
2006-08-13,1308.36,1321.55,1289.23,1292.1,1278.93,1010000000,1016644672,44.3694,48.0647
2006-08-06,1313.91,1316.12,1277.31,1304.51,1285.61,888849984,1056644672,50.394,49.6279
2006-07-30,1258.87,1301.69,1245.98,1297.07,1297.34,906809984,1118721280,56.1861,48.6991
2006-07-23,1241.57,1273.42,1231.05,1271.33,1309.33,760620032,1162934016,56.4241,45.4688
2006-07-16,1265.58,1311.27,1246.65,1255.13,1321.7,986369984,1238226048,63.4512,43.3854
2006-07-09,1294.57,1305.67,1255.02,1273.93,1338.05,936750016,1284467968,62.8668,45.2483
2006-07-02,1227,1295.43,1221.65,1295.15,1351.28,1020000000,1330018048,68.9752,47.3806
2006-06-25,1254.59,1260.22,1210.99,1228.62,1360.21,971169984,1369351296,66.5728,39.0138
2006-06-18,1229.96,1264.87,1192.09,1262.19,1371.13,1030000000,1403273344,74.2592,42.1543
2006-06-11,1315.77,1315.77,1217.76,1235.65,1376.05,953400000,1423939968,74.9989,38.5212
2006-06-04,1333.59,1340.33,1285.43,1309.04,1384.84,930270016,1481046656,63.4933,45.9281
2006-05-28,1375.95,1376.08,1295.47,1322.43,1385.76,1200000000,1529028608,67.79,47.4746
2006-05-21,1424.58,1424.58,1346.31,1372.29,1386.3,1450000000,1568361984,61.38,53.7304
2006-05-14,1459.39,1464.7,1429.92,1445.2,1385.76,1340000000,1589695360,42.625,65.4392
2006-05-07,1419.64,1453.5,1408.8,1441.02,1376.39,865430016,1661695360,46.5475,65.0336
2006-04-30,1448.04,1458.67,1413.7,1419.73,1367.57,1610000000,1762666624,47.4713,62.9785
2006-04-23,1435.16,1458.35,1415.14,1451.31,1360.39,1820000000,1816000000,48.7219,68.5258
2006-04-16,1394.64,1434.68,1372.24,1432.72,1354.82,1570000000,1867333376,51.4779,66.9338
2006-04-09,1362.35,1406.03,1361.14,1402.36,1345.83,1890000000,1870666624,45.9968,64.1866
2006-04-02,1317.46,1360.13,1314.63,1359.6,1346.99,1680000000,1910666624,45.7802,59.8208
2006-03-26,1339.73,1350.02,1300.44,1321.23,1351.42,1620000000,1980000000,45.9202,55.2782
2006-03-19,1332.28,1347.13,1316.47,1341.12,1356.27,1610000000,2036666624,44.0903,58.4596
2006-03-12,1332.71,1344.77,1296.78,1320.07,1357.8,1480000000,2096666624,50.8055,55.9693
2006-03-05,1365.41,1379.71,1325.59,1328.95,1357.88,1340000000,2172000000,52.2132,57.3152
2006-02-26,1336.01,1366.71,1324.4,1365.82,1356.92,1810000000,2249333248,51.2598,63.1723
2006-02-19,1338.7,1342.4,1299.73,1332.73,1352.28,1650000000,2274666752,55.7347,59.744
2006-02-12,1326.23,1348.24,1307.77,1335.23,1348.99,1790000000,2288666624,62.2671,60.1367
2006-02-05,1391.51,1403.3,1330.68,1333.5,1343.74,1770000000,2307333376,73.1657,59.9676
2006-01-29,1307.4,1384.56,1285.63,1384.56,1337.29,2420000000,2363333376,73.4385,67.8564
2006-01-22,1423.08,1426.21,1321.96,1324.78,1323.74,2380000000,2384666624,60.6927,62.4922
2006-01-15,1421.9,1421.9,1384.27,1416.28,1308.4,2409999872,2357333248,38.9141,81.9231
2006-01-08,1383.32,1412.79,1370.61,1412.78,1289,2590000128,2341999872,39.5561,81.7212
2006-01-01,1363.81,1383.14,1353.24,1379.37,1270.45,1620000000,2293333248,38.2441,79.7131
2005-12-25,1325.61,1364.48,1320.88,1359.53,1255.59,2489999872,2338666752,42.4162,78.4049
2005-12-18,1321.07,1349.87,1314.52,1321.04,1244.05,2720000000,2312000000,41.8243,75.5665
2005-12-11,1312.56,1332.64,1304.88,1317.42,1231.95,2469999872,2251333376,45.0615,75.2828
2005-12-04,1297.35,1319.28,1271.91,1310.12,1220.01,2510000128,2207333376,53.7122,74.7334
2005-11-27,1276.26,1298.25,1241.27,1293.22,1206.87,2609999872,2153333248,56.8833,73.4655
2005-11-20,1260.28,1281.18,1236.82,1272.25,1192.09,2500000000,2122666624,56.835,71.8372
2005-11-13,1226.96,1257.25,1205.48,1256.12,1176.61,2190000128,2153333248,63.0724,70.5463
2005-11-06,1152.95,1229.17,1143.2,1221.98,1162.76,1860000000,2217999872,68.7237,67.63
2005-10-30,1188.86,1204.34,1137.23,1140.72,1155.11,2070000000,2320666624,58.8605,58.5621
2005-10-23,1195.62,1199.91,1144.78,1183.48,1150.83,2609999872,2413333248,54.7357,67.8493
2005-10-16,1210.11,1245.85,1177.68,1190.17,1144.82,2740000000,2446000128,54.5385,69.4495
2005-10-09,1228.03,1246.41,1193.74,1201.01,1135.16,1970000000,2412666624,47.7228,72.0044
2005-10-02,1181.94,1238.72,1181.94,1221.01,1123.37,2180000000,2425999872,45.2492,76.8478
2005-09-25,1192.11,1200.23,1175.83,1175.88,1106.78,1860000000,2419333376,36.4539,73.0493
2005-09-18,1158.09,1178.61,1150.76,1174.13,1093.63,2300000000,2404000000,41.6308,72.8891
2005-09-11,1120.32,1153.63,1111.95,1152.5,1079.32,2090000000,2346666752,48.5212,70.9046
2005-09-04,1068.14,1118.87,1055.54,1115.83,1066.92,1810000000,2305999872,51.9418,67.1153
2005-08-28,1095.24,1121.89,1079.14,1086.55,1056.5,1810000000,2300666624,46.2477,63.6004
2005-08-21,1131.72,1137.46,1078.53,1089.88,1047.29,1700000000,2285333248,47.9966,64.3265
2005-08-14,1081.69,1131.97,1079.53,1130.22,1036.55,2150000128,2260000000,42.5299,73.8047
2005-08-07,1113.9,1129.92,1084.23,1089.36,1021.71,2960000000,2244666624,37.5749,69.5904
2005-07-31,1075.5,1113.43,1073.66,1111.29,1007.86,3160000000,2181999872,33.5173,75.6565
2005-07-24,1061.71,1086.95,1057.03,1074.22,993.66,3400000000,2113333376,30.3909,71.7978
2005-07-17,1034.59,1066.97,1033.28,1059.6,980.08,3460000000,2019333376,30.6264,70.0598
2005-07-10,1022.67,1029.37,1014.86,1021.95,970.18,3100000000,1954666624,23.4296,64.8851
2005-07-03,996.73,1018.04,985.93,1018.02,963.96,2240000000,1928666624,27.8895,64.2868
2005-06-26,1003.8,1010.91,986.61,1002.43,961.8,2169999872,2004000000,25.7792,61.8953
2005-06-19,993.14,1007.2,981.95,1003.68,960.09,2080000000,2060000000,26.5188,62.2055
2005-06-12,975.39,994.9,968.28,990.79,956.89,1630000000,2085333376,27.1532,60.3008
2005-06-05,962.25,979.36,959.98,976.09,955.97,1440000000,2167333376,27.4198,58.0627
2005-05-29,955.05,962.9,938.88,960.91,959.86,1480000000,2251333376,31.4397,55.6661
2005-05-22,925.41,956.06,921.77,952.19,964.2,1730000000,2206222080,35.1496,54.2722
2005-05-15,942.01,942.32,910.72,923.19,967.93,1580000000,2233555200,35.5794,49.3547
2005-05-08,916.48,942.67,911.14,940.85,973,1320000000,2288221952,37.5691,52.5503
2005-05-01,936.25,949.33,902.88,911.3,973.54,1920000000,2346888704,40.5887,47.243
2005-04-24,930.85,952.96,916.74,940.79,975.39,2020000000,2326222080,37.658,52.706
2005-04-17,988.21,988.5,940.04,947.22,973.79,2130000000,2299555328,38.377,53.9695
2005-04-10,981,996.9,975.28,992.17,971.49,1990000000,2226888704,31.5005,63.9162
2005-04-03,969.48,982.49,946.41,981.9,964.23,2489999872,2200221952,36.4408,62.4479
2005-03-27,979.31,986.88,949.98,965.3,954.98,2710000128,2140888704,36.6212,60.0052
2005-03-20,1018.33,1024.34,972.9,979.72,949.2,3369999872,2059555328,36.4818,63.328
2005-03-13,1021.63,1025.08,990.44,1022.79,940.88,3009999872,1943555328,29.0028,74.8187
2005-03-06,1003.65,1016.18,999.1,1012.96,928.58,2460000000,1837555328,26.1842,73.8116
2005-02-27,992.46,1000.26,963.9,996.95,914.57,2860000000,1776888704,29.6613,72.1258
2005-02-20,957.22,984.1,954.36,984.1,905.03,2700000000,1685555328,26.3119,70.721
2005-02-13,942.15,949.45,936.17,947.23,894.53,803329984,1591555328,21.0328,66.1799
2005-02-06,920.99,936.45,918.44,933.55,887.85,2140000000,1629333376,23.5992,64.2706
2005-01-30,918.21,930.59,911.26,921.59,883.11,2400000000,1593333376,26.3939,62.5545
2005-01-23,915.22,926.85,906.23,919.61,878.03,2200000000,1541333376,29.9258,62.276
2005-01-16,872.82,905.52,866.17,905.1,870.97,1610000000,1522666624,34.0137,60.2646
2005-01-09,896,897.59,866.72,870.84,864.56,1620000000,1454486656,31.3455,55.0049
2005-01-02,881.82,896.1,868.04,895.92,862.15,1040000000,1464486656,31.5832,60.4436
2004-12-26,872.3,890.81,870.6,879.92,860.94,1590000000,1529820032,33.3449,57.9825
2004-12-19,841.34,880.95,838.1,875.13,858.11,1600000000,1556486656,39.9123,57.2429
2004-12-12,875.53,876.38,841.77,844.85,854.53,1490000000,1571153280,38.4434,52.3166
2004-12-05,861.17,893.51,855.81,882.55,854.8,1630000000,1563820032,37.2751,60.3563
2004-11-28,857.33,883.85,844.11,858.12,850.95,1420000000,1563153280,37.0626,56.317
2004-11-21,879.88,891.71,863.52,867.03,847.83,1550000000,1581153280,35.724,58.3297
2004-11-14,865.65,882.59,840.24,876.67,843.1,1490000000,1582486656,39.491,60.5021
2004-11-07,832.52,865.38,831.32,860.68,835.68,1290000000,1597153280,38.0614,58.0985
2004-10-31,816.11,835.26,801.01,834.84,828.63,1370000000,1631153280,40.0621,53.8877
2004-10-24,845,863.75,814.64,828.17,820.22,1600000000,1658486656,42.9682,52.7495
2004-10-17,876.56,882.05,833.45,841.94,812.48,1620000000,1675153280,39.8973,55.3693
2004-10-10,859.12,896.24,858.92,881.38,803.78,1920000000,1681820032,35.5459,63.7962
2004-10-03,829.93,846.01,827.17,846.01,791.95,587299968,1670486656,28.2039,58.5419
2004-09-26,849.46,863.19,823.05,832.1,783.74,1770000000,1762666624,32.8859,56.2216
2004-09-19,842.15,863.12,841.41,848.11,777.35,2020000000,1794666624,29.2588,59.7984
2004-09-12,823.64,837.37,809.03,836.34,771.59,1990000000,1777333376,30.4982,57.9732
2004-09-05,811.55,826.26,797.62,820.69,763.71,1820000000,1730666624,31.5774,55.4774
2004-08-29,792.5,814.05,781.46,810.3,757.94,1380000000,1730666624,33.0461,53.7855
2004-08-22,774.29,789.78,767.26,787.64,755.48,1620000000,1766666624,33.2741,49.9324
2004-08-15,728.66,777.84,724.5,776.02,757.89,1690000000,1754666624,38.6511,47.8625
2004-08-08,730.61,745.05,713.99,733.95,758.75,1570000000,1776666624,31.3067,39.4464
2004-08-01,730.15,748.82,726.71,735.34,761.62,1710000000,1838000000,31.43,39.6427
2004-07-25,730.58,756.44,729.57,737.51,770.24,1800000000,1832666624,36.0901,39.9308
2004-07-18,752.71,757.9,717.77,739.39,780.68,1780000000,1832666624,40.7001,40.1656
2004-07-11,754.16,763.93,735.72,747.46,797.07,1850000000,1833333376,40.9851,41.1297
2004-07-04,777.85,792.77,754.26,755.42,809.69,1720000000,1825333376,47.3727,42.0543
2004-06-27,745.22,780,732.79,779.03,822.19,1750000000,1861333376,51.8041,44.8298
2004-06-20,744.25,769.66,729.06,741.73,830.91,1970000000,1915333376,54.1011,38.9157
2004-06-13,788.41,820.87,748.34,751.53,841.1,2249999872,1927333376,60.8516,39.9608
2004-06-06,811.46,817,764.93,780.74,852.08,1760000000,1946000000,55.0124,43.1694
2004-05-30,795.99,816.64,776.71,816.51,857.76,1290000000,1992000000,56.4837,47.5071
2004-05-23,766.56,786.36,716.95,786.36,865.16,1820000000,2054666624,64.7605,43.0265
2004-05-16,831.1,831.37,759.65,768.46,873.25,1920000000,2096000000,62.4357,40.2132
2004-05-09,863.03,876.3,819.61,838.74,882.34,1440000000,2113333376,54.1086,49.0422
2004-05-02,935.01,935.28,854.39,862.84,885.96,2020000000,2068579968,52.818,52.7285
2004-04-25,900.48,939.52,891.27,936.06,884.9,2489999872,2074579968,38.3919,66.9191
2004-04-18,905.44,927.67,897.73,898.88,877.61,1630000000,2059913344,33.4629,62.1111
2004-04-11,899.43,916.86,898,905.44,874.48,1800000000,2016296064,35.2244,63.6262
2004-04-04,868.1,889.6,867.21,883.69,869.69,1790000000,2007629312,36.2515,60.6727
2004-03-28,878.62,881,849.56,863.95,866.49,1730000000,2042962688,41.5523,57.784
2004-03-21,855.84,883.33,838.11,883.33,862.93,2260000000,2063629312,45.4435,61.9311
2004-03-14,909.15,910.67,822.05,848.8,855.06,2560000000,2078296064,45.5552,56.8017
2004-03-07,892.57,909.08,892.38,905.38,851.92,2150000128,2090296064,24.0228,71.4499
2004-02-29,874.93,883.42,861.77,883.42,843.65,2530000128,2152962560,23.2042,68.5245
2004-02-22,879.23,890.51,872.42,877.49,835.82,2449999872,2161629440,23.9814,67.6945
2004-02-15,860.9,883.35,859.58,882.18,829.04,2230000128,2179629312,26.927,69.0314
2004-02-08,850.28,855.43,834.7,850.23,819.76,2440000000,2192962560,23.8305,64.6103
2004-02-01,867.65,873.61,846.05,848.5,816.4,2180000000,2176962560,25.3808,64.3544
2004-01-25,854.96,864.26,851.34,861.37,812.69,768700032,2196962560,24.2912,67.7374
2004-01-18,843.96,855.45,840.11,847.95,806.11,2110000000,2289715968,28.2818,66.0072
2004-01-11,817.28,849.5,816.55,845.27,797.79,2270000128,2264382720,34.7527,65.6658
2004-01-04,779.24,821.87,779.24,821.26,791.33,975740032,2257715968,35.654,62.5351
2003-12-28,809.57,815.55,786.11,788.85,786.05,1670000000,2340666624,32.166,57.7007
2003-12-21,821.62,824.26,797.46,811.2,779.92,2320000000,2279455232,33.529,62.8979
2003-12-14,780.23,810.68,774.04,806.08,770.43,2040000000,2262788608,36.8935,62.1731
2003-12-07,796.36,816.02,789.41,789.41,765.61,2480000000,2276122112,37.0202,59.7989
2003-11-30,765.82,797.07,752.14,796.18,763.79,2740000000,2287455232,42.2253,61.2486
2003-11-23,803.48,803.95,762.36,770.78,760.9,3089999872,2215455232,40.8729,57.6738
2003-11-16,800.98,818.34,782.03,809.89,759.96,2660000000,2157455360,37.5444,66.4367
2003-11-09,783.08,811.97,778.04,804.05,755.36,2720000000,2138788608,38.1615,65.7144
2003-11-02,752.82,793.35,750.5,782.36,748.94,2430000128,2168122112,40.2773,62.9657
2003-10-26,766.33,785.02,743.38,748.17,742.42,2200000000,2166788608,37.826,58.0421
2003-10-19,754.5,783.08,747.02,767.75,740.68,2480000000,2199455232,35.919,62.4577
2003-10-12,723.47,759.6,719.33,757.89,735.46,2160000000,2176121856,35.8485,61.073
2003-10-05,697.26,718.36,688.07,715.24,730.58,1730000000,2190788608,31.5927,54.3027
2003-09-28,741.54,741.68,697.13,697.4,729.65,2169999872,2262121984,32.2441,50.9921
2003-09-21,764.68,772.35,745.16,748.25,729.31,2220000000,2272788736,22.8062,63.0894
2003-09-14,759.49,775.88,756.01,767.46,723.39,751830016,2256121856,20.6143,68.8165
2003-09-07,763.22,771.78,759.36,761.55,716.62,2070000000,2371333376,20.9864,67.9862
2003-08-31,754.17,765.27,746.92,759.47,708.6,2240000000,2373333248,25.2696,67.7052
2003-08-24,728.92,759.15,727.56,754.72,698.84,2649999872,2417333248,28.7293,67.0928
2003-08-17,700.41,727.01,693.7,727.01,688.73,1660000000,2352000000,27.024,63.3251
2003-08-10,719.57,726.3,703.05,704.14,679.11,2220000000,2367333376,23.881,59.7974
2003-08-03,715.44,728.38,710.01,727.26,671.33,2380000000,2461333248,23.7164,65.7326
2003-07-27,699.12,705.6,690.59,705.09,662.32,3160000000,2571333376,23.9297,62.4105
2003-07-20,709.09,724.53,697.67,699.35,653.35,2409999872,2631333376,28.3895,61.5135
2003-07-13,699.32,715.8,691.59,704.15,642.29,2689999872,2663333376,29.1543,62.6748
2003-07-06,673.66,699.34,663.35,693.25,635.67,2130000000,2733333248,31.6264,61.1273
2003-06-29,685.97,686.6,659.77,677.28,626.48,2380000000,2847333376,29.4446,58.8034
2003-06-22,661.6,690.7,655.86,686.22,616.54,2800000000,2921999872,30.752,60.6893
2003-06-15,640.58,670.2,638.31,665.24,605.72,2329999872,2956666624,28.7079,57.7356
2003-06-08,643.93,649.69,632.47,642.38,598.26,1970000000,2992666624,27.1169,54.2581
2003-06-01,611.15,636.2,607.76,633.42,589.54,2480000000,3098666752,32.0653,52.846
2003-05-25,603.77,612.07,584.62,611.51,582.25,2100000000,3087333376,33.878,49.2916
2003-05-18,631.9,637.19,605.62,610.81,579.24,2900000000,3139333376,37.092,49.1779
2003-05-11,603.05,619.25,602.29,619.11,578.64,1670000000,3066000128,39.8529,50.4222
2003-05-04,559.03,604.21,556.15,597.44,574.99,1890000000,3116666624,48.8744,47.1824
2003-04-27,623.89,627.5,560.53,566.63,573.33,3630000128,3208666624,49.2816,42.1954
2003-04-20,590.04,625.13,588.91,624.77,575.43,4030000128,3189333248,40.4374,50.5605
2003-04-13,566.93,597.02,563.26,582.97,574.15,4060000000,3080666624,39.5761,43.0191
2003-04-06,547.75,558.84,525.51,558.01,578.61,2889999872,3013333248,39.8592,37.7545
2003-03-30,579.08,579.08,544.67,556.33,584.47,3740000000,3096000000,43.1238,37.3929
2003-03-23,535.79,576.95,512.3,575.77,593.2,3840000000,3131333376,47.4807,39.8819
2003-03-16,545.54,548.45,514.43,537.65,599.96,3500000000,3114666752,38.896,31.5908
2003-03-09,578.5,590.55,544.09,546.02,614.28,3320000000,3224666624,41.334,32.5048
2003-03-02,608.77,619.45,573.3,575.43,627.79,2870000128,3331333376,38.7709,35.893
2003-02-23,590.39,616.79,588.22,603.6,639.68,3560000000,3407333376,35.0814,39.5608
2003-02-16,573.09,585.74,561.69,575.24,649.78,2310000128,3556000000,31.8471,33.1775
2003-02-09,591.88,606.7,571.2,577.48,659.58,2880000000,3810000128,35.7457,33.4365
2003-02-02,597.82,602.18,581.13,591.86,667.53,1800000000,4092666624,35.8685,35.0684
2003-01-26,627.78,636.04,604.74,609.43,674.45,2430000128,4308666880,39.6528,37.1242
2003-01-19,627.01,659.05,624.46,636.46,677.64,3270000128,4355333120,43.6192,40.5172
2003-01-12,665.1,679.3,618.68,628.36,679.25,3340000000,4305333248,48.1338,38.9649
2003-01-05,652.07,662.4,613.76,661.1,682.79,2400000000,4301333504,41.8907,43.1956
2002-12-29,711.72,713.32,655.69,656.92,676.66,3049999872,4308666880,38.5161,42.4549
2002-12-22,698.54,712.5,690.81,709.44,676.16,4129999872,4375333376,28.9591,50.0731
2002-12-15,720.22,722.45,695.34,708.13,672.35,4269999872,4318666752,32.5936,49.8647
2002-12-08,724.99,737.7,708.45,718.09,672.01,3590000128,4297333248,35.3355,51.3785
2002-12-01,695.48,725.6,694.51,724.8,672.02,5150000128,4490666496,38.3782,52.3732
2002-11-24,672.92,704.38,663.13,692.87,670.68,4920000000,4366666752,41.2023,47.918
2002-11-17,669.16,673.5,643.39,672.95,674.31,4009999872,4474666496,41.1785,44.9339
2002-11-10,661.24,688.47,658,674.85,679.94,5790000128,4764000256,46.0377,45.1631
2002-11-03,666.96,682.81,646.15,647.65,683.56,6120000000,4918666752,48.6466,41.1746
2002-10-27,666.51,668.31,631.24,655.88,687.29,7120000000,5023333376,54.64,42.0336
2002-10-20,604.43,674.19,603.8,670.79,691.02,5040000000,4957333504,62.185,43.5624
2002-10-13,644.32,644.32,576.49,587.51,693.28,3129999872,4838666752,49.9374,30.4408
2002-10-06,645.28,666.97,637.77,650.92,707.2,2520000000,4857999872,37.6912,36.429
2002-09-29,692.14,693.26,651.93,663.72,719.04,3280000000,4929999872,41.9368,37.8237
2002-09-22,721.45,726.84,699.77,704.12,729.38,2510000128,4930666496,36.8101,42.6041
2002-09-15,714.58,739.22,696.15,718.17,732.6,4049999872,4942666752,41.6802,44.4169
2002-09-08,739.84,755.44,707.21,708.73,737.63,3280000000,4908666880,40.9853,42.9011
2002-09-01,731.82,737.51,717.04,736.4,747.07,3950000128,4940666880,37.363,46.3408
2002-08-25,722.85,753.5,713.3,740.51,751.96,6489999872,4910000128,44.3095,46.859
2002-08-18,693.99,729.21,692.48,718.29,756.62,3289999872,4686000128,46.3642,43.6984
2002-08-11,690.77,705.75,660.94,692.45,767.98,6540000256,4659999744,51.1663,39.8343
2002-08-04,704.08,731.31,689.38,700.68,783.19,8350000128,4465333248,54.3444,40.6596
2002-07-28,724.49,752.78,688.68,697.84,792.96,8110000128,4188666624,60.5516,40.263
2002-07-21,787.65,799.87,744.36,754.62,806.2,7689999872,3868000000,57.8574,45.9661
2002-07-14,807.12,807.36,764.88,792.93,815.79,6129999872,3491333376,59.0311,50.4426
2002-07-07,722.58,797.42,720.7,787.83,826.71,3260000000,3266666752,67.3066,49.8388
2002-06-30,767.83,778.68,699.15,742.72,834.03,3420000000,3284666624,62.5999,44.2603
2002-06-23,824.18,828.07,758.95,778.53,848.64,3600000000,3269333248,54.1349,48.2126
2002-06-16,803.18,832.26,802.02,822.01,858.39,3289999872,3272666624,46.6423,53.6101
2002-06-09,793.53,818.55,785.58,795.16,864.55,2689999872,3216000000,51.4134,50.4278
2002-06-02,850.12,860.37,794.92,796.4,869.99,3540000000,3267333376,60.6351,50.5766
2002-05-26,876.37,878.68,829.5,854.57,872.39,3760000000,3132000000,58.2277,58.0354
2002-05-19,808.97,878.39,804.91,875.03,869.51,3489999872,3062666752,62.7515,60.9722
2002-05-12,840.93,869.45,811.66,817.93,862.59,3129999872,3069333248,57.3873,55.0817
2002-05-05,848.52,863.1,829.16,856.72,859.73,2900000000,3080000000,57.1859,60.8778
2002-04-28,930.1,943.54,864.06,869.65,849.98,3620000000,3105333248,65.5338,62.9273
2002-04-21,879.04,941.74,877.99,923.94,839.37,4200000000,3154000128,58.5607,72.4353
2002-04-14,920.83,926.23,853.18,875.69,826.94,3300000000,3007333376,54.8161,68.5085
2002-04-07,900.47,920.87,871.45,918.01,813,2040000000,2922000128,45.6991,77.5003
2002-03-31,901.43,914.93,872.57,895.58,797.11,2760000000,2960666624,43.8386,75.9466
2002-03-24,877.19,908.4,863.65,895.98,784.79,3530000128,2966666752,44.578,76.0335
2002-03-17,828.22,868.02,818.43,860.36,767.93,3190000128,3006000128,42.8469,73.5275
2002-03-10,842.21,850.61,815.54,825.27,749.96,3649999872,3043333376,39.4754,70.7276
2002-03-03,796.8,826.6,786.73,819.99,736.63,2440000000,3078000128,41.6781,70.2885
2002-02-24,783.75,797.73,769.71,792,727,3460000000,3185999872,42.5821,67.9198
2002-02-17,764.15,796.18,762.41,783.59,714.66,1510000000,3136666624,49.8632,67.19
2002-02-10,740.98,747.36,718.86,739.66,703.12,2720000000,3214666752,46.5348,63.1207
2002-02-03,787.65,787.65,739.15,742.42,692.39,3590000128,3185333248,55.5521,63.5807
2002-01-27,704.73,784.12,701.01,774.68,678.59,3289999872,3098666752,59.0782,69.0423
2002-01-20,721.43,744.03,698.3,708.47,659.91,3280000000,3081999872,47.0623,62.9823
2002-01-13,748.54,757.81,718.74,727.36,646.16,4350000128,2952000000,47.7285,66.4272
2002-01-06,698,750.83,690.36,747.72,629.55,2000000000,2827333376,52.0577,70.2741
2001-12-30,647.73,695.96,642.26,693.7,610.27,2020000000,2920666624,47.8515,65.327
2001-12-23,661.29,666.48,639.62,644.71,594.29,2620000000,3019333376,44.9273,59.6756
2001-12-16,701.36,702.01,656.31,665.2,580.53,2849999872,3029999872,53.9609,63.7084
2001-12-09,643.61,715.93,631.87,704.5,564.46,4120000000,3028666624,56.8464,72.4255
2001-12-02,655.08,680.91,616.51,643.89,545.94,3750000128,2897999872,43.2396,65.7056
2001-11-25,610.77,647.2,609.18,645.18,538.54,4169999872,2768000000,32.6595,66.0236
2001-11-18,581.71,612.53,575.58,610.88,530.2,4060000000,2604000000,29.9792,61.4127
2001-11-11,555.62,579.19,552.89,576.75,526.74,2720000000,2441999872,26.4938,55.8806
2001-11-04,548.22,554.05,529.75,550.57,527.09,2680000000,2382666752,25.4307,50.863
2001-10-28,532,547.25,524.32,543.41,527.49,2280000000,2273333248,25.996,49.4016
2001-10-21,513.55,530.08,511.29,528.04,529.6,2289999872,2204666624,27.5291,46.2128
2001-10-14,497.44,526.2,493.12,516.4,530.69,3040000000,2122000000,31.8986,43.7186
2001-10-07,498.87,502.11,494.76,501.92,532.46,1330000000,2016000000,31.3079,40.5332
2001-09-30,473.75,491.13,464.42,479.68,536.34,2480000000,2070666624,35.7468,35.3116
2001-09-23,475.31,491.99,463.54,472.31,544.58,3400000000,2028666624,40.2653,33.5152
2001-09-16,547.99,553.61,472.98,482.29,554.82,3500000000,1900000000,46.1729,34.7278
2001-09-09,545.02,559.17,539.17,555.08,564.55,2780000000,1810666624,28.2094,45.9999
2001-09-02,577.46,585.34,542.21,545.11,569.87,2830000128,1843333376,32.314,43.6746
2001-08-26,568.88,580.51,560.53,569.31,576.26,2160000000,1839333376,26.906,48.369
2001-08-19,558.48,585.36,552.17,580.99,579.41,1800000000,1868000000,30.1291,50.817
2001-08-12,564.72,573.56,549.67,555.34,583,1710000000,1864666624,28.5986,45.157
2001-08-05,542.08,572.03,532.55,568.69,586.77,1630000000,1862666624,30.9529,47.8164
2001-07-29,535,542.58,512.78,541.13,587.97,1830000000,1899333376,26.6894,41.1754
2001-07-22,551.43,554.93,534.13,537.71,591.67,1040000000,1888000000,25.1341,40.3
2001-07-15,566.12,571.16,545.76,548.49,593.25,1250000000,1898666624,27.3012,42.1354
